evaluation_id,run_id,step,candidate_id,cr,ci,model_id,driver,degree,channel,alpha,max_iter,score,pearson01,spearman01,mae01,gradient01,spectral01,autocorrelation01,entropy,anisotropy,quantization_index,compression_ratio,escaped_fraction,runtime_ms,accepted,is_best,seed,timestamp,metrics_json
97,run_1789774700_1967,10,96,-0.7189757096457849,0.27054690272132914,V1_INV_PI,V1,2,0,1.0,200,0.569071,0.436957,0.573793,0.622811,0.444425,0.427322,0.997192,0.390207,0.042106,0.234444,0.405556,0.998889,3.8,0,0,,2026-09-19T02:38:46,
98,run_1789774700_1967,10,97,-0.7189757096457849,0.2697739438590087,V1_INV_PI,V1,2,0,1.0,200,0.566505,0.432142,0.573456,0.620797,0.442418,0.424063,0.995728,0.393362,0.044626,0.234444,0.405556,0.997778,3.8,0,0,,2026-09-19T02:38:46,
99,run_1789774700_1967,10,98,-0.7197486685081054,0.27054690272132914,V1_INV_PI,V1,2,0,1.0,200,0.571215,0.440326,0.574524,0.623866,0.44277,0.435785,0.997276,0.391194,0.05323,0.234444,0.407778,0.998889,3.8,0,0,,2026-09-19T02:38:46,
100,run_1789774700_1967,10,99,-0.7197486685081054,0.2697739438590087,V1_INV_PI,V1,2,0,1.0,200,0.574887,0.44747,0.574462,0.625794,0.443855,0.445938,0.996746,0.388141,0.043307,0.234444,0.41,0.998889,3.8,0,0,,2026-09-19T02:38:46,
101,run_1789774700_1967,10,100,-0.7190298630549836,0.2699575879349641,V1_INV_PI,V1,2,0,1.0,200,0.569117,0.436859,0.574001,0.622921,0.444589,0.42894,0.995562,0.394045,0.040701,0.234444,0.39,1.0,3.8,0,0,,2026-09-19T02:38:46,
102,run_1789774700_1967,11,101,-0.7190889068503826,0.2701604232901689,V1_INV_PI,V1,2,0,1.0,200,0.571014,0.441174,0.574246,0.623565,0.444826,0.434555,0.99428,0.391915,0.049319,0.234444,0.403333,0.996667,4.0,0,0,,2026-09-19T02:38:46,
103,run_1789774700_1967,11,102,-0.7196354713035077,0.2701604232901689,V1_INV_PI,V1,2,0,1.0,200,0.579218,0.456005,0.574915,0.62464,0.451814,0.453381,0.996692,0.398432,0.056548,0.234444,0.416667,0.997778,3.8,0,1,,2026-09-19T02:38:46,
104,run_1789774700_1967,11,103,-0.7193621890769452,0.2704337055167314,V1_INV_PI,V1,2,0,1.0,200,0.570012,0.440588,0.574257,0.624093,0.430649,0.439576,0.997194,0.3946,0.020249,0.234444,0.414444,1.0,4.7,0,0,,2026-09-19T02:38:46,
105,run_1789774700_1967,11,104,-0.7193621890769452,0.26988714106360645,V1_INV_PI,V1,2,0,1.0,200,0.572373,0.443928,0.574255,0.625018,0.440034,0.441097,0.995537,0.389739,0.055567,0.234444,0.401111,0.998889,3.8,0,0,,2026-09-19T02:38:46,
106,run_1789774700_1967,11,105,-0.7191689493613651,0.27035366300574903,V1_INV_PI,V1,2,0,1.0,200,0.570816,0.439718,0.574191,0.623815,0.447337,0.431484,0.995749,0.391506,0.027938,0.234444,0.403333,1.0,4.0,0,0,,2026-09-19T02:38:46,
107,run_1789774700_1967,11,106,-0.7191689493613651,0.2699671835745888,V1_INV_PI,V1,2,0,1.0,200,0.571814,0.442344,0.574156,0.623715,0.44023,0.440265,0.996486,0.394099,0.035466,0.234444,0.403333,1.0,3.8,0,0,,2026-09-19T02:38:46,
108,run_1789774700_1967,11,107,-0.7195554287925252,0.27035366300574903,V1_INV_PI,V1,2,0,1.0,200,0.578909,0.454491,0.575125,0.62579,0.452368,0.451868,0.99676,0.395885,0.014965,0.234444,0.405556,0.998889,3.8,0,0,,2026-09-19T02:38:46,
109,run_1789774700_1967,11,108,-0.7195554287925252,0.2699671835745888,V1_INV_PI,V1,2,0,1.0,200,0.574846,0.448619,0.574583,0.625006,0.440653,0.447907,0.996461,0.393228,0.04234,0.234444,0.414444,0.998889,3.8,0,0,,2026-09-19T02:38:46,
110,run_1789774700_1967,11,109,-0.7191520678858584,0.27034256516056127,V1_INV_PI,V1,2,0,1.0,200,0.571405,0.440112,0.574219,0.624641,0.445736,0.434521,0.996729,0.389876,0.027798,0.234444,0.39,1.0,4.2,0,0,,2026-09-19T02:38:46,
111,run_1789774700_1967,12,110,-0.7193211967429608,0.2701604232901689,V1_INV_PI,V1,2,0,1.0,200,0.57856,0.45408,0.575181,0.62683,0.44512,0.457353,0.995785,0.39306,0.0316,0.234444,0.418889,0.998889,4.1,0,0,,2026-09-19T02:38:46,
112,run_1789774700_1967,12,111,-0.7199497458640546,0.2701604232901689,V1_INV_PI,V1,2,0,1.0,200,0.574224,0.446171,0.57414,0.623976,0.448008,0.440765,0.997656,0.392384,0.038765,0.234444,0.412222,1.0,3.8,0,0,,2026-09-19T02:38:46,
113,run_1789774700_1967,12,112,-0.7196354713035077,0.2704746978507158,V1_INV_PI,V1,2,0,1.0,200,0.578439,0.453433,0.575345,0.625792,0.44845,0.453894,0.997058,0.393324,0.045414,0.234444,0.405556,0.997778,3.9,0,0,,2026-09-19T02:38:46,
114,run_1789774700_1967,12,113,-0.7196354713035077,0.26984614872962204,V1_INV_PI,V1,2,0,1.0,200,0.575037,0.448395,0.574592,0.624808,0.443665,0.446357,0.996832,0.390337,0.047961,0.234444,0.416667,0.998889,3.9,0,0,,2026-09-19T02:38:46,
115,run_1789774700_1967,12,114,-0.7194132456305906,0.27038264896308606,V1_INV_PI,V1,2,0,1.0,200,0.580778,0.458378,0.575374,0.625287,0.454605,0.457934,0.994693,0.397242,0.022408,0.234444,0.416667,0.997778,3.9,0,1,,2026-09-19T02:38:46,
116,run_1789774700_1967,12,115,-0.7194132456305906,0.2699381976172518,V1_INV_PI,V1,2,0,1.0,200,0.573024,0.444405,0.574466,0.6247,0.441974,0.442052,0.996294,0.390017,0.041544,0.234444,0.403333,0.998889,3.9,0,0,,2026-09-19T02:38:46,
117,run_1789774700_1967,12,116,-0.7198576969764248,0.27038264896308606,V1_INV_PI,V1,2,0,1.0,200,0.572286,0.442326,0.574192,0.622968,0.443919,0.43916,0.997794,0.391989,0.054561,0.234444,0.416667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
118,run_1789774700_1967,12,117,-0.7198576969764248,0.2699381976172518,V1_INV_PI,V1,2,0,1.0,200,0.575551,0.449853,0.574821,0.625387,0.443878,0.447512,0.995656,0.39034,0.04157,0.234444,0.407778,1.0,4.1,0,0,,2026-09-19T02:38:46,
119,run_1789774700_1967,12,118,-0.7194612681120993,0.27031104038833137,V1_INV_PI,V1,2,0,1.0,200,0.579537,0.455375,0.575314,0.626224,0.452628,0.454753,0.995704,0.396265,0.022768,0.234444,0.416667,1.0,3.8,0,0,,2026-09-19T02:38:46,
120,run_1789774700_1967,13,119,-0.7190518298859617,0.27038264896308606,V1_INV_PI,V1,2,0,1.0,200,0.568369,0.435236,0.573881,0.623071,0.442965,0.427337,0.996479,0.390901,0.026803,0.234444,0.396667,1.0,4.3,0,0,,2026-09-19T02:38:46,
121,run_1789774700_1967,13,120,-0.7197746613752195,0.27038264896308606,V1_INV_PI,V1,2,0,1.0,200,0.574841,0.447987,0.574558,0.62341,0.449437,0.441727,0.996495,0.397033,0.061549,0.234444,0.416667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
122,run_1789774700_1967,13,121,-0.7194132456305906,0.27074406470771495,V1_INV_PI,V1,2,0,1.0,200,0.569844,0.438227,0.573825,0.624759,0.438993,0.433999,0.997003,0.386345,0.033666,0.234444,0.401111,0.998889,3.8,0,0,,2026-09-19T02:38:46,
123,run_1789774700_1967,13,122,-0.7194132456305906,0.27002123321845717,V1_INV_PI,V1,2,0,1.0,200,0.573591,0.445817,0.574704,0.624785,0.440043,0.444964,0.996419,0.390441,0.034567,0.234444,0.407778,1.0,4.3,0,0,,2026-09-19T02:38:46,
124,run_1789774700_1967,13,123,-0.7191576861067359,0.27063820848694076,V1_INV_PI,V1,2,0,1.0,200,0.566683,0.434312,0.573542,0.621895,0.435421,0.426466,0.99671,0.392288,0.008253,0.234444,0.396667,0.996667,4.2,0,0,,2026-09-19T02:38:46,
125,run_1789774700_1967,13,124,-0.7191576861067359,0.27012708943923136,V1_INV_PI,V1,2,0,1.0,200,0.573071,0.443487,0.574473,0.623809,0.444686,0.441298,0.997064,0.39387,0.019697,0.234444,0.392222,0.998889,3.9,0,0,,2026-09-19T02:38:46,
126,run_1789774700_1967,13,125,-0.7196688051544453,0.27063820848694076,V1_INV_PI,V1,2,0,1.0,200,0.576599,0.450095,0.575284,0.625948,0.448721,0.447585,0.996296,0.392737,0.050167,0.234444,0.405556,0.997778,3.8,0,0,,2026-09-19T02:38:46,
127,run_1789774700_1967,13,126,-0.7196688051544453,0.27012708943923136,V1_INV_PI,V1,2,0,1.0,200,0.579824,0.456383,0.57517,0.625728,0.452233,0.454644,0.997078,0.395417,0.044285,0.234444,0.421111,0.997778,4.3,0,0,,2026-09-19T02:38:46,
128,run_1789774700_1967,13,127,-0.7196348492308722,0.27060467178618125,V1_INV_PI,V1,2,0,1.0,200,0.578514,0.453579,0.575663,0.625972,0.449648,0.452758,0.996754,0.392188,0.041116,0.234444,0.401111,0.997778,3.8,0,0,,2026-09-19T02:38:46,
129,run_1789774700_1967,14,128,-0.7192325377582761,0.27038264896308606,V1_INV_PI,V1,2,0,1.0,200,0.575668,0.449408,0.574556,0.623978,0.449904,0.445473,0.994862,0.39708,0.034255,0.234444,0.412222,0.997778,4.0,0,0,,2026-09-19T02:38:46,
130,run_1789774700_1967,14,129,-0.7195939535029051,0.27038264896308606,V1_INV_PI,V1,2,0,1.0,200,0.57691,0.451955,0.574768,0.623934,0.449175,0.447696,0.997236,0.39593,0.039931,0.234444,0.41,0.997778,4.0,0,0,,2026-09-19T02:38:46,
131,run_1789774700_1967,14,130,-0.7194132456305906,0.2705633568354005,V1_INV_PI,V1,2,0,1.0,200,0.573107,0.443995,0.574442,0.623212,0.447093,0.4392,0.996777,0.393294,0.026449,0.234444,0.412222,0.998889,3.9,0,0,,2026-09-19T02:38:46,
132,run_1789774700_1967,14,131,-0.7194132456305906,0.2702019410907716,V1_INV_PI,V1,2,0,1.0,200,0.580971,0.458289,0.57547,0.626532,0.452232,0.459752,0.995338,0.393272,0.031551,0.234444,0.412222,1.0,3.9,0,1,,2026-09-19T02:38:46,
133,run_1789774700_1967,14,132,-0.7192854658686633,0.2705104287250134,V1_INV_PI,V1,2,0,1.0,200,0.572074,0.443324,0.574471,0.621956,0.444278,0.436924,0.997324,0.399063,0.020446,0.234444,0.416667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
134,run_1789774700_1967,14,133,-0.7192854658686633,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.581262,0.45987,0.575306,0.626692,0.451242,0.461793,0.993598,0.394003,0.038707,0.234444,0.407778,0.997778,4.0,0,1,,2026-09-19T02:38:46,
135,run_1789774700_1967,14,134,-0.719541025392518,0.2705104287250134,V1_INV_PI,V1,2,0,1.0,200,0.578529,0.455166,0.575066,0.626215,0.447485,0.455017,0.994471,0.39256,0.058327,0.234444,0.403333,0.996667,3.9,0,0,,2026-09-19T02:38:46,
136,run_1789774700_1967,14,135,-0.719541025392518,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.578826,0.453918,0.575079,0.625364,0.451807,0.453128,0.996931,0.393217,0.033021,0.234444,0.407778,0.998889,4.3,0,0,,2026-09-19T02:38:46,
137,run_1789774700_1967,14,136,-0.7195873680257651,0.27052898300621825,V1_INV_PI,V1,2,0,1.0,200,0.575965,0.449477,0.575014,0.625406,0.447741,0.446668,0.995809,0.392831,0.048334,0.234444,0.407778,1.0,3.8,0,0,,2026-09-19T02:38:46,
138,run_1789774700_1967,15,137,-0.7190776518155017,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.568608,0.436161,0.573732,0.623116,0.442502,0.429311,0.995122,0.3916,0.048076,0.234444,0.403333,1.0,4.0,0,0,,2026-09-19T02:38:46,
139,run_1789774700_1967,15,138,-0.7194932799218249,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.57918,0.454109,0.575334,0.625573,0.454254,0.452751,0.996439,0.394967,0.023621,0.234444,0.41,1.0,3.9,0,0,,2026-09-19T02:38:46,
140,run_1789774700_1967,15,139,-0.7192854658686633,0.2704626832543203,V1_INV_PI,V1,2,0,1.0,200,0.570486,0.441255,0.574072,0.622661,0.436624,0.437669,0.996789,0.395416,0.015176,0.234444,0.418889,0.997778,3.9,0,0,,2026-09-19T02:38:46,
141,run_1789774700_1967,15,140,-0.7192854658686633,0.2700470551479971,V1_INV_PI,V1,2,0,1.0,200,0.576844,0.452517,0.57475,0.624433,0.442874,0.454009,0.995363,0.392742,0.067584,0.234444,0.407778,0.996667,3.8,0,0,,2026-09-19T02:38:46,
142,run_1789774700_1967,15,141,-0.7191385191424469,0.27040181592737517,V1_INV_PI,V1,2,0,1.0,200,0.570429,0.438731,0.574233,0.62446,0.441075,0.434388,0.997486,0.390366,0.02935,0.234444,0.394444,1.0,3.8,0,0,,2026-09-19T02:38:46,
143,run_1789774700_1967,15,142,-0.7191385191424469,0.27010792247494225,V1_INV_PI,V1,2,0,1.0,200,0.574751,0.446758,0.574672,0.624059,0.446499,0.444883,0.996963,0.395886,0.024091,0.234444,0.396667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
144,run_1789774700_1967,15,143,-0.7194324125948797,0.27040181592737517,V1_INV_PI,V1,2,0,1.0,200,0.576415,0.449996,0.575142,0.624101,0.453415,0.444562,0.995551,0.394756,0.02222,0.234444,0.418889,0.997778,3.8,0,0,,2026-09-19T02:38:46,
145,run_1789774700_1967,15,144,-0.7194324125948797,0.27010792247494225,V1_INV_PI,V1,2,0,1.0,200,0.57672,0.451353,0.574914,0.625823,0.442765,0.452562,0.996482,0.390718,0.050822,0.234444,0.41,1.0,3.8,0,0,,2026-09-19T02:38:46,
146,run_1789774700_1967,15,145,-0.7194547841447445,0.27035340216776793,V1_INV_PI,V1,2,0,1.0,200,0.579122,0.454415,0.575398,0.624467,0.455241,0.452306,0.99604,0.397661,0.017788,0.234444,0.416667,0.997778,3.8,0,0,,2026-09-19T02:38:46,
147,run_1789774700_1967,16,146,-0.7191815588420825,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.575035,0.448266,0.574317,0.624528,0.447623,0.445985,0.994005,0.39412,0.055092,0.234444,0.405556,0.996667,4.0,0,0,,2026-09-19T02:38:46,
148,run_1789774700_1967,16,147,-0.7193893728952441,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.581694,0.460083,0.575483,0.62651,0.455049,0.460122,0.993992,0.39494,0.042137,0.234444,0.416667,1.0,3.8,0,1,,2026-09-19T02:38:46,
149,run_1789774700_1967,16,148,-0.7192854658686633,0.2703587762277395,V1_INV_PI,V1,2,0,1.0,200,0.577191,0.4514,0.575098,0.625829,0.448989,0.45039,0.995298,0.393136,0.046896,0.234444,0.41,1.0,4.0,0,0,,2026-09-19T02:38:46,
150,run_1789774700_1967,16,149,-0.7192854658686633,0.2701509621745779,V1_INV_PI,V1,2,0,1.0,200,0.57395,0.445696,0.574649,0.625703,0.440806,0.445747,0.996601,0.39208,0.050868,0.234444,0.414444,1.0,3.8,0,0,,2026-09-19T02:38:46,
151,run_1789774700_1967,16,150,-0.719211992505555,0.2703283425642669,V1_INV_PI,V1,2,0,1.0,200,0.575937,0.449766,0.57458,0.625294,0.450613,0.445099,0.994381,0.391666,0.028502,0.234444,0.41,0.998889,3.8,0,0,,2026-09-19T02:38:46,
152,run_1789774700_1967,16,151,-0.719211992505555,0.2701813958380505,V1_INV_PI,V1,2,0,1.0,200,0.571843,0.442909,0.574006,0.623499,0.439419,0.441321,0.99586,0.395002,0.045905,0.234444,0.401111,0.998889,3.8,0,0,,2026-09-19T02:38:46,
153,run_1789774700_1967,16,152,-0.7193589392317715,0.2703283425642669,V1_INV_PI,V1,2,0,1.0,200,0.580002,0.456611,0.575418,0.624811,0.454102,0.455919,0.995412,0.397875,0.048572,0.234444,0.414444,0.998889,4.0,0,0,,2026-09-19T02:38:46,
154,run_1789774700_1967,16,153,-0.7193589392317715,0.2701813958380505,V1_INV_PI,V1,2,0,1.0,200,0.58121,0.458946,0.575751,0.627865,0.447232,0.462931,0.996044,0.39454,0.035013,0.234444,0.416667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
155,run_1789774700_1967,16,154,-0.7191847777397266,0.2702767904610453,V1_INV_PI,V1,2,0,1.0,200,0.577133,0.451834,0.574807,0.626057,0.448193,0.450037,0.995404,0.393137,0.035071,0.234444,0.396667,0.998889,4.7,0,0,,2026-09-19T02:38:46,
156,run_1789774700_1967,17,155,-0.7192698798146762,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.580415,0.458076,0.57513,0.626267,0.452557,0.457924,0.994094,0.392998,0.047832,0.234444,0.41,0.997778,4.1,0,0,,2026-09-19T02:38:46,
157,run_1789774700_1967,17,156,-0.719508865975812,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.579263,0.454387,0.575427,0.626526,0.450584,0.455367,0.996538,0.393142,0.031,0.234444,0.41,1.0,3.9,0,0,,2026-09-19T02:38:46,
158,run_1789774700_1967,17,157,-0.7193893728952441,0.2703743622817266,V1_INV_PI,V1,2,0,1.0,200,0.577446,0.451608,0.575208,0.625151,0.451568,0.449399,0.995638,0.397634,0.042372,0.234444,0.416667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
159,run_1789774700_1967,17,158,-0.7193893728952441,0.2701353761205908,V1_INV_PI,V1,2,0,1.0,200,0.579994,0.456368,0.57552,0.625073,0.451632,0.457594,0.996191,0.397218,0.033864,0.234444,0.412222,0.998889,3.8,0,0,,2026-09-19T02:38:46,
160,run_1789774700_1967,17,159,-0.7193048785276697,0.27033936356873317,V1_INV_PI,V1,2,0,1.0,200,0.577834,0.452537,0.57523,0.625411,0.449561,0.451611,0.996189,0.39485,0.040221,0.234444,0.416667,0.998889,4.1,0,0,,2026-09-19T02:38:46,
161,run_1789774700_1967,17,160,-0.7193048785276697,0.27017037483358425,V1_INV_PI,V1,2,0,1.0,200,0.577392,0.452797,0.57496,0.625474,0.446886,0.452416,0.994884,0.394066,0.03815,0.234444,0.412222,0.998889,3.8,0,0,,2026-09-19T02:38:46,
162,run_1789774700_1967,17,161,-0.7194738672628185,0.27033936356873317,V1_INV_PI,V1,2,0,1.0,200,0.576265,0.449254,0.574939,0.624122,0.452701,0.444773,0.996472,0.394083,0.029068,0.234444,0.407778,0.998889,3.9,0,0,,2026-09-19T02:38:46,
163,run_1789774700_1967,17,162,-0.7194738672628185,0.27017037483358425,V1_INV_PI,V1,2,0,1.0,200,0.575096,0.448998,0.574373,0.623251,0.447808,0.444397,0.995811,0.396635,0.052695,0.234444,0.412222,0.997778,3.8,0,0,,2026-09-19T02:38:46,
164,run_1789774700_1967,17,163,-0.719331939458444,0.2703669085599896,V1_INV_PI,V1,2,0,1.0,200,0.574258,0.447346,0.574828,0.625281,0.445843,0.442197,0.994661,0.395658,0.044665,0.234444,0.416667,1.0,3.8,0,0,,2026-09-19T02:38:46,
165,run_1789774700_1967,18,164,-0.7193296263549601,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.577497,0.453052,0.574847,0.625492,0.448735,0.451634,0.994189,0.393362,0.029219,0.234444,0.412222,0.998889,4.5,0,0,,2026-09-19T02:38:46,
166,run_1789774700_1967,18,165,-0.719449119435528,0.2702548692011587,V1_INV_PI,V1,2,0,1.0,200,0.57938,0.454504,0.575616,0.625537,0.456292,0.451681,0.995904,0.3978,0.041297,0.234444,0.412222,0.997778,4.7,0,0,,2026-09-19T02:38:46,
167,run_1789774700_1967,18,166,-0.7193893728952441,0.27031461574144267,V1_INV_PI,V1,2,0,1.0,200,0.580981,0.458592,0.575612,0.625422,0.457495,0.456256,0.994103,0.396296,0.044023,0.234444,0.41,0.997778,3.9,0,0,,2026-09-19T02:38:46,
168,run_1789774700_1967,18,167,-0.7193893728952441,0.27019512266087475,V1_INV_PI,V1,2,0,1.0,200,0.585058,0.465613,0.575863,0.625384,0.460885,0.467066,0.995165,0.396304,0.037126,0.234444,0.416667,0.995556,3.8,0,1,,2026-09-19T02:38:46,
169,run_1789774700_1967,18,168,-0.7193471257114569,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.577408,0.452955,0.575402,0.62547,0.447161,0.452078,0.994348,0.394716,0.033711,0.234444,0.412222,0.996667,3.8,0,0,,2026-09-19T02:38:46,
170,run_1789774700_1967,18,169,-0.7193471257114569,0.2702126220173715,V1_INV_PI,V1,2,0,1.0,200,0.581062,0.45873,0.575392,0.62557,0.453182,0.459872,0.995183,0.395562,0.030966,0.234444,0.414444,0.997778,4.3,0,0,,2026-09-19T02:38:46,
171,run_1789774700_1967,18,170,-0.7194316200790313,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.58509,0.465604,0.575833,0.62729,0.456943,0.46941,0.995119,0.396284,0.032092,0.234444,0.418889,0.998889,3.8,0,1,,2026-09-19T02:38:46,
172,run_1789774700_1967,18,171,-0.7194316200790313,0.2702126220173715,V1_INV_PI,V1,2,0,1.0,200,0.581111,0.458633,0.57556,0.627116,0.451208,0.460541,0.995262,0.389838,0.03576,0.234444,0.41,0.998889,3.8,0,0,,2026-09-19T02:38:46,
173,run_1789774700_1967,18,172,-0.7194305780025955,0.2702185942547268,V1_INV_PI,V1,2,0,1.0,200,0.583008,0.462219,0.575802,0.627287,0.45543,0.463202,0.994635,0.392106,0.04235,0.234444,0.41,0.998889,4.0,0,0,,2026-09-19T02:38:46,
174,run_1789774700_1967,19,173,-0.7193629115577047,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.584796,0.465742,0.575695,0.627706,0.45532,0.470138,0.993544,0.395079,0.054012,0.234444,0.41,0.997778,4.3,0,0,,2026-09-19T02:38:46,
175,run_1789774700_1967,19,174,-0.7195003286003578,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.578177,0.453171,0.575078,0.625324,0.451973,0.450639,0.996214,0.394956,0.02631,0.234444,0.414444,0.998889,3.8,0,0,,2026-09-19T02:38:46,
176,run_1789774700_1967,19,175,-0.7194316200790313,0.2703658249062725,V1_INV_PI,V1,2,0,1.0,200,0.577343,0.451244,0.575265,0.62442,0.45295,0.448333,0.995909,0.395698,0.015008,0.234444,0.412222,0.997778,3.8,0,0,,2026-09-19T02:38:46,
177,run_1789774700_1967,19,176,-0.7194316200790313,0.27022840786361935,V1_INV_PI,V1,2,0,1.0,200,0.583641,0.462615,0.5759,0.626651,0.458167,0.463827,0.995371,0.396959,0.043442,0.234444,0.414444,0.998889,3.8,0,0,,2026-09-19T02:38:46,
178,run_1789774700_1967,19,177,-0.7193830358176759,0.2703457006463012,V1_INV_PI,V1,2,0,1.0,200,0.576461,0.450658,0.575247,0.62446,0.452013,0.446152,0.994103,0.396069,0.046483,0.234444,0.414444,0.997778,3.9,0,0,,2026-09-19T02:38:46,
179,run_1789774700_1967,19,178,-0.7193830358176759,0.2702485321235906,V1_INV_PI,V1,2,0,1.0,200,0.579941,0.456792,0.575401,0.625856,0.454048,0.45485,0.994801,0.392666,0.040817,0.234444,0.414444,0.998889,3.9,0,0,,2026-09-19T02:38:46,
180,run_1789774700_1967,19,179,-0.7194802043403866,0.2703457006463012,V1_INV_PI,V1,2,0,1.0,200,0.576115,0.449314,0.574936,0.624136,0.452804,0.444352,0.995679,0.395737,0.025335,0.234444,0.412222,1.0,3.8,0,0,,2026-09-19T02:38:46,
181,run_1789774700_1967,19,180,-0.7194802043403866,0.2702485321235906,V1_INV_PI,V1,2,0,1.0,200,0.578795,0.453752,0.575219,0.62649,0.450437,0.453765,0.996468,0.395358,0.032361,0.234444,0.41,1.0,3.8,0,0,,2026-09-19T02:38:46,
182,run_1789774700_1967,19,181,-0.7194077685052555,0.27034005431114716,V1_INV_PI,V1,2,0,1.0,200,0.578031,0.453035,0.575236,0.624444,0.453536,0.450447,0.994818,0.397714,0.031456,0.234444,0.421111,1.0,3.8,0,0,,2026-09-19T02:38:46,
183,run_1789774700_1967,20,182,-0.719397265818368,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.5781,0.453432,0.575035,0.625963,0.450418,0.452163,0.994702,0.39326,0.037019,0.234444,0.41,1.0,4.0,0,0,,2026-09-19T02:38:46,
184,run_1789774700_1967,20,183,-0.7194659743396945,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.580523,0.457792,0.575275,0.625484,0.453926,0.457366,0.995116,0.397548,0.037968,0.234444,0.416667,0.998889,3.8,0,0,,2026-09-19T02:38:46,
185,run_1789774700_1967,20,184,-0.7194316200790313,0.2703314706456092,V1_INV_PI,V1,2,0,1.0,200,0.580503,0.45745,0.575532,0.626179,0.453946,0.457328,0.994615,0.397504,0.028871,0.234444,0.418889,0.997778,3.8,0,0,,2026-09-19T02:38:46,
186,run_1789774700_1967,20,185,-0.7194316200790313,0.27026276212428263,V1_INV_PI,V1,2,0,1.0,200,0.582338,0.460525,0.575657,0.626676,0.455106,0.462367,0.994901,0.395209,0.033961,0.234444,0.416667,0.997778,3.9,0,0,,2026-09-19T02:38:46,
187,run_1789774700_1967,20,186,-0.7194073279483536,0.2703214085156236,V1_INV_PI,V1,2,0,1.0,200,0.581887,0.459809,0.575717,0.626963,0.454539,0.460963,0.994714,0.395496,0.034609,0.234444,0.414444,1.0,3.8,0,0,,2026-09-19T02:38:46,
188,run_1789774700_1967,20,187,-0.7194073279483536,0.27027282425426824,V1_INV_PI,V1,2,0,1.0,200,0.584725,0.464955,0.575781,0.627616,0.457447,0.468399,0.993997,0.395024,0.039445,0.234444,0.416667,0.997778,4.0,0,0,,2026-09-19T02:38:46,
189,run_1789774700_1967,20,188,-0.719455912209709,0.2703214085156236,V1_INV_PI,V1,2,0,1.0,200,0.578649,0.453834,0.575239,0.625721,0.453038,0.45224,0.995029,0.394042,0.027111,0.234444,0.41,0.998889,3.9,0,0,,2026-09-19T02:38:46,
190,run_1789774700_1967,20,189,-0.719455912209709,0.27027282425426824,V1_INV_PI,V1,2,0,1.0,200,0.580399,0.45645,0.575543,0.626002,0.454341,0.45721,0.995482,0.395882,0.020908,0.234444,0.412222,0.998889,3.8,0,0,,2026-09-19T02:38:46,
191,run_1789774700_1967,20,190,-0.7194386788770017,0.2702629307824616,V1_INV_PI,V1,2,0,1.0,200,0.581653,0.459127,0.575714,0.625386,0.456686,0.460012,0.994679,0.395473,0.025265,0.234444,0.421111,0.995556,3.8,0,0,,2026-09-19T02:38:46,
192,run_1789774700_1967,21,191,-0.7194144429486996,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.5794,0.455343,0.575381,0.625858,0.454269,0.453398,0.994858,0.395751,0.037441,0.234444,0.412222,1.0,4.0,0,0,,2026-09-19T02:38:46,
193,run_1789774700_1967,21,192,-0.719448797209363,0.2702971163849459,V1_INV_PI,V1,2,0,1.0,200,0.582723,0.461399,0.575534,0.625304,0.458443,0.46124,0.9953,0.397904,0.015772,0.234444,0.421111,0.998889,3.8,0,0,,2026-09-19T02:38:46,
194,run_1789774700_1967,21,193,-0.7194316200790313,0.2703142935152775,V1_INV_PI,V1,2,0,1.0,200,0.579334,0.455568,0.575424,0.625379,0.454302,0.453898,0.993941,0.395484,0.028116,0.234444,0.412222,0.997778,3.8,0,0,,2026-09-19T02:38:46,
195,run_1789774700_1967,21,194,-0.7194316200790313,0.2702799392546143,V1_INV_PI,V1,2,0,1.0,200,0.582174,0.459507,0.575965,0.628295,0.453358,0.46225,0.995448,0.394202,0.051037,0.234444,0.418889,1.0,3.8,0,0,,2026-09-19T02:38:46,
