iter	active_frac	mean_abs_z	std_abs_z	mean_zr	mean_zi	esc_frac	driver	prime
715	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007874	0
716	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007874	0
717	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007874	0
718	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	1
719	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
720	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
721	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
722	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
723	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
724	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
725	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007812	0
726	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007752	1
727	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007752	0
728	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007752	0
729	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007752	0
730	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007752	0
731	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007752	0
732	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007692	1
733	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007692	0
734	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007692	0
735	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007692	0
736	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007692	0
737	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007692	0
738	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007634	1
739	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007634	0
740	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007634	0
741	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007634	0
742	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	1
743	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
744	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
745	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
746	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
747	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
748	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
749	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007576	0
750	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007519	1
751	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007519	0
752	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007519	0
753	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007519	0
754	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007519	0
755	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007519	0
756	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007463	1
757	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007463	0
758	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007463	0
759	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007463	0
760	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	1
761	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
762	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
763	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
764	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
765	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
766	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
767	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007407	0
768	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007353	1
769	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007353	0
770	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007353	0
771	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007353	0
772	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	1
773	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
774	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
775	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
776	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
777	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
778	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
779	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
780	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
781	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
782	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
783	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
784	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
785	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007299	0
786	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	1
787	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
788	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
789	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
790	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
791	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
792	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
793	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
794	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
795	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007246	0
796	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	1
797	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
798	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
799	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
800	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
801	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
802	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
803	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
804	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
805	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
806	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
807	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007194	0
808	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007143	1
809	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007143	0
810	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	1
811	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
812	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
813	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
814	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
815	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
816	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
817	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
818	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
819	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007092	0
820	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007042	1
821	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.007042	0
822	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006993	1
823	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006993	0
824	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006993	0
825	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006993	0
826	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006944	1
827	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006944	0
828	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	1
829	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
830	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
831	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
832	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
833	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
834	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
835	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
836	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
837	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006897	0
838	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	1
839	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
840	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
841	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
842	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
843	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
844	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
845	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
846	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
847	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
848	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
849	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
850	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
851	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006849	0
852	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006803	1
853	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006803	0
854	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006803	0
855	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006803	0
856	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006757	1
857	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006757	0
858	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006711	1
859	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006711	0
860	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006711	0
861	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006711	0
862	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	1
863	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
864	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
865	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
866	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
867	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
868	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
869	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
870	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
871	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
872	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
873	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
874	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
875	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006667	0
876	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006623	1
877	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006623	0
878	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006623	0
879	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006623	0
880	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006579	1
881	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006579	0
882	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006536	1
883	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006536	0
884	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006536	0
885	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006536	0
886	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	1
887	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
888	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
889	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
890	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
891	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
892	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
893	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
894	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
895	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
896	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
897	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
898	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
899	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
900	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
901	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
902	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
903	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
904	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
905	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006494	0
906	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006452	1
907	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006452	0
908	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006452	0
909	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006452	0
910	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	1
911	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
912	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
913	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
914	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
915	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
916	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
917	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006410	0
918	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	1
919	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
920	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
921	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
922	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
923	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
924	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
925	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
926	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
927	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006369	0
928	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	1
929	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
930	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
931	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
932	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
933	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
934	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
935	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006329	0
936	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006289	1
937	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006289	0
938	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006289	0
939	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006289	0
940	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006250	1
941	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006250	0
942	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006250	0
943	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006250	0
944	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006250	0
945	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006250	0
946	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006211	1
947	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006211	0
948	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006211	0
949	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006211	0
950	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006211	0
951	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006211	0
952	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	1
953	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
954	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
955	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
956	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
957	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
958	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
959	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
960	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
961	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
962	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
963	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
964	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
965	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006173	0
966	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006135	1
967	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006135	0
968	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006135	0
969	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006135	0
970	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006098	1
971	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006098	0
972	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006098	0
973	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006098	0
974	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006098	0
975	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006098	0
976	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006061	1
977	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006061	0
978	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006061	0
979	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006061	0
980	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006061	0
981	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006061	0
982	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	1
983	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
984	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
985	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
986	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
987	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
988	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
989	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.006024	0
990	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005988	1
991	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005988	0
992	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005988	0
993	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005988	0
994	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005988	0
995	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005988	0
996	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005952	1
997	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005952	0
998	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005952	0
999	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.005952	0
